ontology,root,fragment,text,llm_text,model,statements,unique_concepts,unique_relationships,total_relationships,http://www.w3.org/2002/07/owl#disjointWith,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#onProperty,http://www.w3.org/2002/07/owl#someValuesFrom,http://www.w3.org/2002/07/owl#allValuesFrom,http://www.w3.org/2002/07/owl#unionOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2002/07/owl#equivalentClass,http://www.w3.org/2002/07/owl#intersectionOf,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#minCardinality,http://www.w3.org/2002/07/owl#hasValue,http://www.w3.org/2002/07/owl#oneOf,http://www.w3.org/2002/07/owl#complementOf
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SloppyGiuseppe,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sloppy_giuseppe a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :hot_spiced_beef_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :onion_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :green_pepper_topping ;
                            rdf:rest [ rdf:first :hot_spiced_beef_topping ;
                                    rdf:rest [ rdf:first :mozzarella_topping ;
                                            rdf:rest [ rdf:first :onion_topping ;
                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                            rdf:rest :nil ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :green_pepper_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :soho,
        :unclosed_pizza,
        :veneziana .

","sloppy giuseppe is a type of a named pizza.
sloppy giuseppe is a type of at least has topping some a green pepper topping.
sloppy giuseppe is a type of at least has topping some a hot spiced beef topping.
sloppy giuseppe is a type of at least has topping some a mozzarella topping.
sloppy giuseppe is a type of at least has topping some a tomato topping.
sloppy giuseppe is a type of at least has topping some an onion topping.
sloppy giuseppe is a type of only has topping any of (a green pepper topping, and a hot spiced beef topping, and a mozzarella topping, and an onion topping, and a tomato topping).
sloppy giuseppe is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and a veneziana, and an american hot, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and an american, and a giardiniera, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","The Sloppy Giuseppe is a unique type of pizza. It features toppings such as green peppers, hot spiced beef, mozzarella, tomatoes, and onions. Exclusively, these are the only toppings it includes. This pizza is distinct from others like La Reine, Frutti di Mare, Fiorentina, Margherita, Veneziana, American Hot, and several more.",gpt-4o,8,33,9,60,22.0,8,7.0,6.0,5.0,1.0,1.0,5.0,5.0,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#CheeseyPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:cheesey_pizza a owl:Class ;
    rdfs:comment ""Any pizza that has at least 1 cheese topping.""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Restriction ;
                            owl:onProperty :has_topping ;
                            owl:someValuesFrom :cheese_topping ] ;
                    rdf:rest [ rdf:first :pizza ;
                            rdf:rest :nil ] ] ] .

","cheesey pizza is same as all of (at least has topping some a cheese topping, and a pizza).",Cheesy pizza is any pizza that has at least one type of cheese topping.,gpt-4o,1,7,8,12,,3,,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SweetPepperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sweet_pepper_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :pepper_topping ;
    owl:disjointWith :green_pepper_topping,
        :jalapeno_pepper_topping,
        :peperonata_topping .

","sweet pepper topping is a type of a pepper topping.
sweet pepper topping is a type of at least has spiciness some a mild.
sweet pepper topping is different from (a jalapeno pepper topping, and a peperonata topping, and a green pepper topping).","Sweet pepper topping is a type of pepper topping that is mildly spicy. It is distinct from jalapeno pepper topping, peperonata topping, and green pepper topping.",gpt-4o,3,9,5,9,3.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PineKernels,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pine_kernels a owl:Class ;
    rdfs:subClassOf :nut_topping .

",pine kernels is a type of a nut topping.,Pine kernels are a type of nut topping.,gpt-4o,1,3,2,2,,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#VegetarianPizzaEquivalent1,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:vegetarian_pizza_equivalent1 a owl:Class ;
    rdfs:comment ""Any pizza that only has vegetarian toppings or no toppings is a VegetarianPizzaEquiv1. Should be inferred to be equivalent to VegetarianPizzaEquiv2.  Not equivalent to VegetarianPizza because PizzaTopping is not covering""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first :pizza ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:allValuesFrom :vegetarian_topping ;
                                    owl:onProperty :has_topping ] ;
                            rdf:rest :nil ] ] ] .

","vegetarian pizza equivalent1 is same as all of (a pizza, and only has topping a vegetarian topping).",A vegetarian pizza is the same as a pizza that exclusively has vegetarian toppings.,gpt-4o,1,7,8,12,,3,,1.0,,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#FishTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:fish_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :pizza_topping ;
    owl:disjointWith :cheese_topping,
        :fruit_topping,
        :herb_spice_topping,
        :meat_topping,
        :nut_topping,
        :sauce_topping,
        :vegetable_topping .

","fish topping is a type of a pizza topping.
fish topping is a type of at least has spiciness some a mild.
fish topping is different from (a cheese topping, and a fruit topping, and a herb spice topping, and a meat topping, and a nut topping, and a vegetable topping, and a sauce topping).","Fish topping is a type of pizza topping that has a mild spiciness. It is distinct from cheese, fruit, herb spice, meat, nut, vegetable, and sauce toppings.",gpt-4o,3,13,5,13,7.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#TomatoTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tomato_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping .

","tomato topping is a type of a vegetable topping.
tomato topping is a type of at least has spiciness some a mild.
tomato topping is different from (a pepper topping, and a leek topping, and a petit pois topping, and a spinach topping, and a caper topping, and a garlic topping, and a mushroom topping, and an asparagus topping, and a rocket topping, and an olive topping, and an onion topping, and an artichoke topping).","Tomato topping is a type of vegetable topping that has at least some mild spiciness. It is distinct from pepper topping, leek topping, petit pois topping, spinach topping, caper topping, garlic topping, mushroom topping, asparagus topping, rocket topping, olive topping, onion topping, and artichoke topping.",gpt-4o,3,18,5,18,12.0,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#AmericanHot,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:american_hot a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :hot_green_pepper_topping ;
                            rdf:rest [ rdf:first :jalapeno_pepper_topping ;
                                    rdf:rest [ rdf:first :mozzarella_topping ;
                                            rdf:rest [ rdf:first :peperoni_sausage_topping ;
                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                            rdf:rest :nil ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :hot_green_pepper_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :jalapeno_pepper_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :peperoni_sausage_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","american hot is a type of a named pizza.
american hot is a type of at least has topping some a hot green pepper topping.
american hot is a type of at least has topping some a jalapeno pepper topping.
american hot is a type of at least has topping some a mozzarella topping.
american hot is a type of at least has topping some a peperoni sausage topping.
american hot is a type of at least has topping some a tomato topping.
american hot is a type of only has topping any of (a hot green pepper topping, and a jalapeno pepper topping, and a mozzarella topping, and a peperoni sausage topping, and a tomato topping).
american hot is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and a sloppy giuseppe, and a veneziana, and an unclosed pizza, and a mushroom, and a caprina, and a pollo ad astra, and a cajun, and a giardiniera, and an american, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","The American Hot is a specific type of pizza. It includes toppings such as hot green pepper, jalapeño pepper, mozzarella, pepperoni sausage, and tomato. It exclusively features these toppings and no others. Additionally, the American Hot is distinctly different from other pizzas like La Reine, Frutti di Mare, Fiorentina, Margherita, Sloppy Giuseppe, Veneziana, any unclosed pizza, Mushroom, Caprina, Pollo ad Astra, Cajun, Giardiniera, American, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",gpt-4o,8,33,9,60,22.0,8,7.0,6.0,5.0,1.0,1.0,5.0,5.0,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#ValuePartition,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:value_partition a owl:Class ;
    rdfs:comment ""A ValuePartition is a pattern that describes a restricted set of classes from which a property can be associated. The parent class is used in restrictions, and the covering axiom means that only members of the subclasses may be used as values. The possible subclasses cannot be extended without updating the ValuePartition class.""^^xsd:string ;
    owl:disjointWith :domain_concept .

",value partition is different from a domain concept.,A value partition differs from a domain concept.,gpt-4o,1,3,3,3,1.0,1,,,,,,,,1.0,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Caprina,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:caprina a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :sundried_tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :goats_cheese_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :goats_cheese_topping ;
                            rdf:rest [ rdf:first :mozzarella_topping ;
                                    rdf:rest [ rdf:first :sundried_tomato_topping ;
                                            rdf:rest [ rdf:first :tomato_topping ;
                                                    rdf:rest :nil ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","caprina is a type of a named pizza.
caprina is a type of at least has topping some a goats cheese topping.
caprina is a type of at least has topping some a mozzarella topping.
caprina is a type of at least has topping some a sundried tomato topping.
caprina is a type of at least has topping some a tomato topping.
caprina is a type of only has topping any of (a goats cheese topping, and a mozzarella topping, and a sundried tomato topping, and a tomato topping).
caprina is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and an american hot, and a sloppy giuseppe, and a veneziana, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a cajun, and an american, and a giardiniera, and a prince carlo, and a capricciosa, and a siciliana, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","Caprina is a named type of pizza that includes toppings such as goat cheese, mozzarella, sundried tomatoes, and tomatoes. It is distinct from other pizzas like La Reine, Frutti di Mare, Fiorentina, Margherita, American Hot, Sloppy Giuseppe, Veneziana, unclosed pizza, Mushroom, Pollo ad Astra, Cajun, American, Giardiniera, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",gpt-4o,7,32,9,54,22.0,7,6.0,5.0,4.0,1.0,1.0,4.0,4.0,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PepperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pepper_topping a owl:Class ;
    rdfs:subClassOf :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

","pepper topping is a type of a vegetable topping.
pepper topping is different from (a petit pois topping, and a leek topping, and a spinach topping, and a caper topping, and a garlic topping, and a mushroom topping, and a tomato topping, and an olive topping, and a rocket topping, and an onion topping, and an asparagus topping, and an artichoke topping).","Pepper topping is categorized as a vegetable topping but is distinct from petit pois topping, leek topping, spinach topping, caper topping, garlic topping, mushroom topping, tomato topping, olive topping, rocket topping, onion topping, asparagus topping, and artichoke topping.",gpt-4o,2,15,3,14,12.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Siciliana,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:siciliana a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :ham_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :artichoke_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :anchovies_topping ;
                            rdf:rest [ rdf:first :artichoke_topping ;
                                    rdf:rest [ rdf:first :garlic_topping ;
                                            rdf:rest [ rdf:first :ham_topping ;
                                                    rdf:rest [ rdf:first :mozzarella_topping ;
                                                            rdf:rest [ rdf:first :olive_topping ;
                                                                    rdf:rest [ rdf:first :tomato_topping ;
                                                                            rdf:rest :nil ] ] ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :garlic_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :anchovies_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :olive_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","siciliana is a type of a named pizza.
siciliana is a type of at least has topping some a garlic topping.
siciliana is a type of at least has topping some a ham topping.
siciliana is a type of at least has topping some a mozzarella topping.
siciliana is a type of at least has topping some a tomato topping.
siciliana is a type of at least has topping some an anchovies topping.
siciliana is a type of at least has topping some an artichoke topping.
siciliana is a type of at least has topping some an olive topping.
siciliana is a type of only has topping any of (an anchovies topping, and an artichoke topping, and a garlic topping, and a ham topping, and a mozzarella topping, and an olive topping, and a tomato topping).
siciliana is different from (a la reine, and a frutti di mare, and a fiorentina, and a margherita, and an american hot, and a veneziana, and a sloppy giuseppe, and an unclosed pizza, and a mushroom, and a pollo ad astra, and a caprina, and a cajun, and a giardiniera, and an american, and a prince carlo, and a capricciosa, and a parmense, and a rosa, and a soho, and a quattro formaggi, and a four seasons, and a napoletana).","Siciliana is a specific type of pizza that includes several distinct toppings: garlic, ham, mozzarella, tomato, anchovies, artichokes, and olives. It is different from other pizzas such as a la reine, frutti di mare, fiorentina, margherita, american hot, veneziana, sloppy giuseppe, unclosed pizza, mushroom, pollo ad astra, caprina, cajun, giardiniera, american, prince carlo, capricciosa, parmense, rosa, soho, quattro formaggi, four seasons, and napoletana.",gpt-4o,10,35,9,72,22.0,10,9.0,8.0,7.0,1.0,1.0,7.0,7.0,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#InterestingPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:interesting_pizza a owl:Class ;
    rdfs:comment ""Any pizza that has at least 3 toppings. Note that this is a cardinality constraint on the hasTopping property and NOT a qualified cardinality constraint (QCR). A QCR would specify from which class the members in this relationship must be. eg has at least 3 toppings from PizzaTopping. This is currently not supported in OWL.""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Restriction ;
                            owl:minCardinality ""3""^^xsd:int ;
                            owl:onProperty :has_topping ] ;
                    rdf:rest [ rdf:first :pizza ;
                            rdf:rest :nil ] ] ] .

","interesting pizza is same as all of (has at least 3 toppings, and a pizza).",An interesting pizza is defined as a pizza with at least three toppings.,gpt-4o,1,6,8,12,,3,,1.0,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#RealItalianPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:real_italian_pizza a owl:Class ;
    rdfs:comment ""This defined class has conditions that are part of the definition: ie any Pizza that has the country of origin, Italy is a RealItalianPizza. It also has conditions that merely describe the members - that all RealItalianPizzas must only have ThinAndCrispy bases.""@en ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:allValuesFrom :thin_and_crispy_base ;
            owl:onProperty :has_base ] ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Restriction ;
                            owl:hasValue :italy ;
                            owl:onProperty :has_country_of_origin ] ;
                    rdf:rest [ rdf:first :pizza ;
                            rdf:rest :nil ] ] ] .

","real italian pizza is a type of only has base a thin and crispy base.
real italian pizza is same as all of (must has country of origin an italy, and a pizza).",Real Italian pizza has a thin and crispy base. It must originate from Italy and be a type of pizza.,gpt-4o,2,9,10,16,,4,1.0,2.0,,1.0,,2.0,2.0,1.0,1.0,1.0,,,1.0,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SpicyPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:spicy_pizza a owl:Class ;
    rdfs:comment ""Any pizza that has a spicy topping is a SpicyPizza""@en ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first :pizza ;
                    rdf:rest [ rdf:first [ a owl:Restriction ;
                                    owl:onProperty :has_topping ;
                                    owl:someValuesFrom :spicy_topping ] ;
                            rdf:rest :nil ] ] ] .

","spicy pizza is same as all of (a pizza, and at least has topping some a spicy topping).",A spicy pizza is essentially a pizza that has at least one spicy topping.,gpt-4o,1,7,8,12,,3,,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SultanaTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sultana_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :medium ],
        :fruit_topping .

","sultana topping is a type of a fruit topping.
sultana topping is a type of at least has spiciness some a medium.",Sultana topping is a type of fruit topping that has at least some medium spiciness.,gpt-4o,2,6,4,6,,2,2.0,1.0,1.0,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#HerbSpiceTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:herb_spice_topping a owl:Class ;
    rdfs:subClassOf :pizza_topping ;
    owl:disjointWith :cheese_topping,
        :fish_topping,
        :fruit_topping,
        :meat_topping,
        :nut_topping,
        :sauce_topping,
        :vegetable_topping .

","herb spice topping is a type of a pizza topping.
herb spice topping is different from (a cheese topping, and a fruit topping, and a meat topping, and a fish topping, and a vegetable topping, and a nut topping, and a sauce topping).","Herb spice topping is a type of pizza topping that is distinct from cheese topping, fruit topping, meat topping, fish topping, vegetable topping, nut topping, and sauce topping.",gpt-4o,2,10,3,9,7.0,1,1.0,,,,,,,,,,,,,,
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#GorgonzolaTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:gorgonzola_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :cheese_topping ;
    owl:disjointWith :four_cheeses_topping,
        :goats_cheese_topping,
        :mozzarella_topping,
        :parmesan_topping .

","gorgonzola topping is a type of a cheese topping.
gorgonzola topping is a type of at least has spiciness some a mild.
gorgonzola topping is different from (a goats cheese topping, and a mozzarella topping, and a parmesan topping, and a four cheeses topping).","Gorgonzola topping is a type of cheese topping that has a mild level of spiciness. It is distinct from goats cheese topping, mozzarella topping, parmesan topping, and four cheese topping.",gpt-4o,3,10,5,10,4.0,2,2.0,1.0,1.0,,,,,,,,,,,,
